id,hangid,sido,sigungu,dong,date,malso
2907,4678000000,전라남도,보성군,,19880423,
2908,4678025000,전라남도,보성군,보성읍,19880423,
2909,4678025300,전라남도,보성군,벌교읍,19880423,
2910,4678031000,전라남도,보성군,노동면,19880423,
2911,4678032000,전라남도,보성군,미력면,19880423,
2912,4678033000,전라남도,보성군,겸백면,19880423,
2913,4678034000,전라남도,보성군,율어면,19880423,
2914,4678035000,전라남도,보성군,복내면,19880423,
2915,4678036000,전라남도,보성군,문덕면,19880423,
2916,4678037000,전라남도,보성군,조성면,19880423,
2917,4678038000,전라남도,보성군,득량면,19880423,
2918,4678038500,전라남도,보성군,득량면예당출장소,19930310,
2919,4678039000,전라남도,보성군,회천면,19880423,
2920,4678040000,전라남도,보성군,웅치면,19880423,
2921,4679000000,전라남도,화순군,,19880423,
2922,4679025000,전라남도,화순군,화순읍,19880423,
2923,4679031000,전라남도,화순군,한천면,19880423,
2924,4679031500,전라남도,화순군,한천면영외출장소,19880423,
2925,4679032000,전라남도,화순군,춘양면,19880423,
2926,4679033000,전라남도,화순군,청풍면,19880423,
2927,4679034000,전라남도,화순군,이양면,19880423,
2928,4679035000,전라남도,화순군,능주면,19880423,
2929,4679036000,전라남도,화순군,도곡면,19880423,
2930,4679037000,전라남도,화순군,도암면,19880423,
2931,4679038000,전라남도,화순군,이서면,19880423,
2932,4679039000,전라남도,화순군,북면,19880423,
2933,4679040000,전라남도,화순군,동복면,19880423,
2934,4679041000,전라남도,화순군,남면,19880423,
2935,4679042000,전라남도,화순군,동면,19880423,
2936,4680000000,전라남도,장흥군,,19880423,
2937,4680025000,전라남도,장흥군,장흥읍,19880423,
2938,4680025300,전라남도,장흥군,관산읍,19880423,
2939,4680025600,전라남도,장흥군,대덕읍,19880423,
2940,4680031000,전라남도,장흥군,용산면,19880423,
2941,4680032000,전라남도,장흥군,안양면,19880423,
2942,4680033000,전라남도,장흥군,장동면,19880423,
2943,4680034000,전라남도,장흥군,장평면,19880423,
2944,4680035000,전라남도,장흥군,유치면,19880423,
2945,4680036000,전라남도,장흥군,부산면,19880423,
2946,4680037000,전라남도,장흥군,회진면,19880423,
2947,4681000000,전라남도,강진군,,19880423,
2948,4681025000,전라남도,강진군,강진읍,19880423,
2949,4681031000,전라남도,강진군,군동면,19880423,
2950,4681032000,전라남도,강진군,칠량면,19880423,
2951,4681033000,전라남도,강진군,대구면,19880423,
2952,4681034000,전라남도,강진군,도암면,19880423,
2953,4681035000,전라남도,강진군,신전면,19880423,
2954,4681036000,전라남도,강진군,성전면,19880423,
2955,4681037000,전라남도,강진군,작천면,19880423,
2956,4681038000,전라남도,강진군,병영면,19880423,
2957,4681039000,전라남도,강진군,옴천면,19880423,
2958,4681040000,전라남도,강진군,마량면,19890401,
2959,4682000000,전라남도,해남군,,19880423,
2960,4682025000,전라남도,해남군,해남읍,19880423,
2961,4682031000,전라남도,해남군,삼산면,19880423,
2962,4682032000,전라남도,해남군,화산면,19880423,
2963,4682033000,전라남도,해남군,현산면,19880423,
2964,4682034000,전라남도,해남군,송지면,19880423,
2965,4682035000,전라남도,해남군,북평면,19880423,
2966,4682036000,전라남도,해남군,북일면,19880423,
2967,4682037000,전라남도,해남군,옥천면,19880423,
2968,4682038000,전라남도,해남군,계곡면,19880423,
2969,4682039000,전라남도,해남군,마산면,19880423,
2970,4682040000,전라남도,해남군,황산면,19880423,
2971,4682041000,전라남도,해남군,산이면,19880423,
2972,4682042000,전라남도,해남군,문내면,19880423,
2973,4682043000,전라남도,해남군,화원면,19880423,
2974,4683000000,전라남도,영암군,,19880423,
2975,4683025000,전라남도,영암군,영암읍,19880423,
2976,4683025300,전라남도,영암군,삼호읍,20030501,
2977,4683025400,전라남도,영암군,삼호읍서부출장소,20030501,
2978,4683031000,전라남도,영암군,덕진면,19880423,
2979,4683032000,전라남도,영암군,금정면,19880423,
2980,4683033000,전라남도,영암군,신북면,19880423,
2981,4683034000,전라남도,영암군,시종면,19880423,
2982,4683035000,전라남도,영암군,도포면,19880423,
2983,4683036000,전라남도,영암군,군서면,19880423,
2984,4683037000,전라남도,영암군,서호면,19880423,
2985,4683038000,전라남도,영암군,학산면,19880423,
2986,4683039000,전라남도,영암군,미암면,19880423,
2987,4684000000,전라남도,무안군,,19880423,
2988,4684025000,전라남도,무안군,무안읍,19880423,
2989,4684025300,전라남도,무안군,일로읍,19880423,
2990,4684025600,전라남도,무안군,삼향읍,20110101,
2991,4684025800,전라남도,무안군,삼향읍남악출장소,20110101,
2992,4684032000,전라남도,무안군,몽탄면,19880423,
2993,4684033000,전라남도,무안군,청계면,19880423,
2994,4684034000,전라남도,무안군,현경면,19880423,
2995,4684035000,전라남도,무안군,망운면,19880423,
2996,4684036000,전라남도,무안군,해제면,19880423,
2997,4684037000,전라남도,무안군,운남면,19880423,
2998,4686000000,전라남도,함평군,,19880423,
2999,4686025000,전라남도,함평군,함평읍,19880423,
3000,4686031000,전라남도,함평군,손불면,19880423,
3001,4686032000,전라남도,함평군,신광면,19880423,
3002,4686033000,전라남도,함평군,학교면,19880423,
3003,4686034000,전라남도,함평군,엄다면,19880423,
3004,4686035000,전라남도,함평군,대동면,19880423,
3005,4686036000,전라남도,함평군,나산면,19880423,
3006,4686037000,전라남도,함평군,해보면,19880423,
3007,4686038000,전라남도,함평군,월야면,19880423,
3008,4687000000,전라남도,영광군,,19880423,
3009,4687025000,전라남도,영광군,영광읍,19880423,
3010,4687025300,전라남도,영광군,백수읍,19880423,
3011,4687025600,전라남도,영광군,홍농읍,19880423,
3012,4687031000,전라남도,영광군,대마면,19880423,
3013,4687032000,전라남도,영광군,묘량면,19880423,
3014,4687033000,전라남도,영광군,불갑면,19880423,
3015,4687034000,전라남도,영광군,군서면,19880423,
3016,4687035000,전라남도,영광군,군남면,19880423,
3017,4687036000,전라남도,영광군,염산면,19880423,
3018,4687037000,전라남도,영광군,법성면,19880423,
3019,4687038000,전라남도,영광군,낙월면,19880423,
3020,4687038500,전라남도,영광군,낙월면안마출장소,19880423,
3021,4688000000,전라남도,장성군,,19880423,
3022,4688025000,전라남도,장성군,장성읍,19880423,
3023,4688031000,전라남도,장성군,진원면,19880423,
3024,4688032000,전라남도,장성군,남면,19880423,
3025,4688033000,전라남도,장성군,동화면,19880423,
3026,4688034000,전라남도,장성군,삼서면,19880423,
3027,4688035000,전라남도,장성군,삼계면,19880423,
3028,4688036000,전라남도,장성군,황룡면,19880423,
3029,4688037000,전라남도,장성군,서삼면,19880423,
3030,4688038000,전라남도,장성군,북일면,19880423,
3031,4688039000,전라남도,장성군,북이면,19880423,
3032,4688040000,전라남도,장성군,북하면,19880423,
3033,4689000000,전라남도,완도군,,19880423,
3034,4689025000,전라남도,완도군,완도읍,19880423,
3035,4689025300,전라남도,완도군,금일읍,19880423,
3036,4689025600,전라남도,완도군,노화읍,19880423,
3037,4689029000,전라남도,완도군,노화읍넙도출장소,20010126,
3038,4689031000,전라남도,완도군,군외면,19880423,
3039,4689032000,전라남도,완도군,신지면,19880423,
3040,4689033000,전라남도,완도군,고금면,19880423,
3041,4689034000,전라남도,완도군,약산면,19880423,
3042,4689035000,전라남도,완도군,청산면,19880423,
3043,4689035500,전라남도,완도군,청산면모도출장소,19880423,
3044,4689036000,전라남도,완도군,소안면,19880423,
3045,4689037000,전라남도,완도군,금당면,19880423,
3046,4689038000,전라남도,완도군,보길면,19880423,
3047,4689039000,전라남도,완도군,생일면,19890401,
3048,4690000000,전라남도,진도군,,19880423,
3049,4690025000,전라남도,진도군,진도읍,19880423,
3050,4690031000,전라남도,진도군,군내면,19880423,
3051,4690032000,전라남도,진도군,고군면,19880423,
3052,4690033000,전라남도,진도군,의신면,19880423,
3053,4690034000,전라남도,진도군,임회면,19880423,
3054,4690035000,전라남도,진도군,지산면,19880423,
3055,4690036000,전라남도,진도군,조도면,19880423,
3056,4690036500,전라남도,진도군,조도면가사출장소,19880423,
3057,4690036600,전라남도,진도군,조도면거차출장소,19880423,
3058,4691000000,전라남도,신안군,,19880423,
3059,4691025000,전라남도,신안군,지도읍,19880423,
3060,4691025100,전라남도,신안군,지도읍선도출장소,20010126,
3061,4691025300,전라남도,신안군,압해읍,20120101,
3062,4691025400,전라남도,신안군,압해읍매화출장소,20120101,
3063,4691025500,전라남도,신안군,압해읍고이도출장소,20120101,
3064,4691031000,전라남도,신안군,증도면,19880423,
3065,4691031500,전라남도,신안군,증도면병풍출장소,19880423,
3066,4691032000,전라남도,신안군,임자면,19880423,
3067,4691033000,전라남도,신안군,자은면,19880423,
3068,4691034000,전라남도,신안군,비금면,19880423,
3069,4691035000,전라남도,신안군,도초면,19880423,
3070,4691035500,전라남도,신안군,도초면우이도출장,19880423,
3071,4691036000,전라남도,신안군,흑산면,19880423,
3072,4691036500,전라남도,신안군,흑산면가거도출장,19880423,
3073,4691036600,전라남도,신안군,흑산면태도출장소,19880423,
3074,4691036700,전라남도,신안군,흑산면홍도출장소,19880423,
3075,4691036800,전라남도,신안군,흑산면대둔도출장,19890101,
3076,4691037000,전라남도,신안군,하의면,19880423,
3077,4691038000,전라남도,신안군,신의면,19880423,
3078,4691039000,전라남도,신안군,장산면,19880423,
3079,4691040000,전라남도,신안군,안좌면,19880423,
3080,4691040500,전라남도,신안군,안좌면자라출장소,19880423,
3081,4691041000,전라남도,신안군,팔금면,19880423,
3082,4691042000,전라남도,신안군,암태면,19880423,
3083,4700000000,경상북도,,,19880423,
3084,4711000000,경상북도,포항시,,19880423,
3085,4711100000,경상북도,포항시 남구,,19950101,
3086,4711125000,경상북도,포항시 남구,구룡포읍,19950101,
3087,4711125300,경상북도,포항시 남구,연일읍,19950101,
3088,4711125600,경상북도,포항시 남구,오천읍,19950101,
3089,4711131000,경상북도,포항시 남구,대송면,19950101,
3090,4711132000,경상북도,포항시 남구,동해면,19950101,
3091,4711133000,경상북도,포항시 남구,장기면,19950101,
3092,4711135000,경상북도,포항시 남구,호미곶면,20100101,
3093,4711152500,경상북도,포항시 남구,상대동,20090101,
3094,4711154500,경상북도,포항시 남구,해도동,20090101,
3095,4711155000,경상북도,포항시 남구,송도동,19950101,
3096,4711156000,경상북도,포항시 남구,청림동,19950101,
3097,4711157000,경상북도,포항시 남구,제철동,19950101,
3098,4711158000,경상북도,포항시 남구,효곡동,19950101,
3099,4711159000,경상북도,포항시 남구,대이동,19950101,
3100,4711300000,경상북도,포항시 북구,,19950101,
3101,4711325000,경상북도,포항시 북구,흥해읍,19950101,
3102,4711331000,경상북도,포항시 북구,신광면,19950101,
3103,4711332000,경상북도,포항시 북구,청하면,19950101,
3104,4711333000,경상북도,포항시 북구,송라면,19950101,
3105,4711334000,경상북도,포항시 북구,기계면,19950101,
3106,4711335000,경상북도,포항시 북구,죽장면,19950101,
3107,4711335500,경상북도,포항시 북구,죽장면상옥출장소,19950101,
3108,4711336000,경상북도,포항시 북구,기북면,19950101,
3109,4711352000,경상북도,포항시 북구,중앙동,19980901,
3110,4711363000,경상북도,포항시 북구,양학동,19950101,
3111,4711365500,경상북도,포항시 북구,죽도동,20090101,
3112,4711366500,경상북도,포항시 북구,용흥동,19980901,
3113,4711368000,경상북도,포항시 북구,우창동,19980901,
3114,4711369000,경상북도,포항시 북구,두호동,19980901,
3115,4711370000,경상북도,포항시 북구,장량동,19950101,
3116,4711371000,경상북도,포항시 북구,환여동,19950101,
3117,4713000000,경상북도,경주시,,19880423,
3118,4713025000,경상북도,경주시,감포읍,19950101,
3119,4713025300,경상북도,경주시,안강읍,19950101,
3120,4713025600,경상북도,경주시,건천읍,19950101,
3121,4713025900,경상북도,경주시,외동읍,19950101,
3122,4713031000,경상북도,경주시,양북면,19950101,
3123,4713032000,경상북도,경주시,양남면,19950101,
3124,4713033000,경상북도,경주시,내남면,19950101,
3125,4713034000,경상북도,경주시,산내면,19950101,
3126,4713035000,경상북도,경주시,서면,19950101,
3127,4713036000,경상북도,경주시,현곡면,19950101,
3128,4713037000,경상북도,경주시,강동면,19950101,
3129,4713038000,경상북도,경주시,천북면,19950101,
3130,4713051500,경상북도,경주시,중부동,19981114,
3131,4713053000,경상북도,경주시,황오동,19880423,
3132,4713055000,경상북도,경주시,성건동,19880423,
3133,4713057000,경상북도,경주시,황남동,19880423,
3134,4713059000,경상북도,경주시,선도동,19880423,
3135,4713060500,경상북도,경주시,월성동,19981114,
3136,4713061500,경상북도,경주시,용강동,19950301,
3137,4713062100,경상북도,경주시,황성동,19950301,
3138,4713063000,경상북도,경주시,동천동,19880423,
3139,4713065000,경상북도,경주시,불국동,19981114,
3140,4713066000,경상북도,경주시,보덕동,19880423,
3141,4715000000,경상북도,김천시,,19880423,
3142,4715025000,경상북도,김천시,아포읍,19950301,
3143,4715031000,경상북도,김천시,농소면,19950101,
3144,4715032000,경상북도,김천시,남면,19950101,
3145,4715034000,경상북도,김천시,개령면,19950101,
3146,4715035000,경상북도,김천시,감문면,19950101,
3147,4715036000,경상북도,김천시,어모면,19950101,
3148,4715037000,경상북도,김천시,봉산면,19950101,
3149,4715038000,경상북도,김천시,대항면,19950101,
3150,4715039000,경상북도,김천시,감천면,19950101,
3151,4715040000,경상북도,김천시,조마면,19950101,
3152,4715041000,경상북도,김천시,구성면,19950101,
3153,4715042000,경상북도,김천시,지례면,19950101,
3154,4715043000,경상북도,김천시,부항면,19950101,
3155,4715044000,경상북도,김천시,대덕면,19950101,
3156,4715045000,경상북도,김천시,증산면,19950101,
3157,4715051600,경상북도,김천시,자산동,20080930,
3158,4715053600,경상북도,김천시,평화남산동,20080930,
3159,4715056500,경상북도,김천시,양금동,19980101,
3160,4715057500,경상북도,김천시,대신동,19980901,
3161,4715059500,경상북도,김천시,대곡동,19980101,
3162,4715061000,경상북도,김천시,지좌동,19880423,
3163,4715064000,경상북도,김천시,율곡동,20140102,
3164,4717000000,경상북도,안동시,,19880423,
3165,4717025000,경상북도,안동시,풍산읍,19950101,
3166,4717031000,경상북도,안동시,와룡면,19950101,
3167,4717032000,경상북도,안동시,북후면,19950101,
3168,4717033000,경상북도,안동시,서후면,19950101,
3169,4717034000,경상북도,안동시,풍천면,19950101,
3170,4717035000,경상북도,안동시,일직면,19950101,
3171,4717036000,경상북도,안동시,남후면,19950101,
3172,4717037000,경상북도,안동시,남선면,19950101,
3173,4717038000,경상북도,안동시,임하면,19950101,
3174,4717039000,경상북도,안동시,길안면,19950101,
3175,4717040000,경상북도,안동시,임동면,19950101,
3176,4717041000,경상북도,안동시,예안면,19950101,
3177,4717042000,경상북도,안동시,도산면,19950101,
3178,4717043000,경상북도,안동시,녹전면,19950101,
3179,4717051000,경상북도,안동시,중구동,19880423,
3180,4717052000,경상북도,안동시,명륜동,19880423,
3181,4717055500,경상북도,안동시,용상동,19981201,
3182,4717058500,경상북도,안동시,서구동,19970701,
3183,4717060000,경상북도,안동시,태화동,19880423,
3184,4717062000,경상북도,안동시,평화동,19940701,
3185,4717063000,경상북도,안동시,안기동,19880423,
3186,4717065000,경상북도,안동시,옥동,19880423,
3187,4717066000,경상북도,안동시,송하동,19880423,
3188,4717069000,경상북도,안동시,강남동,20050901,
3189,4719000000,경상북도,구미시,,19880423,
3190,4719025000,경상북도,구미시,선산읍,19950101,
3191,4719025300,경상북도,구미시,고아읍,19971101,
3192,4719031000,경상북도,구미시,무을면,19950101,
3193,4719032000,경상북도,구미시,옥성면,19950101,
3194,4719033000,경상북도,구미시,도개면,19950101,
3195,4719034000,경상북도,구미시,해평면,19950101,
3196,4719035000,경상북도,구미시,산동면,19950101,
3197,4719036000,경상북도,구미시,장천면,19950101,
3198,4719051000,경상북도,구미시,송정동,19880423,
3199,4719052000,경상북도,구미시,원평1동,19880423,
3200,4719053000,경상북도,구미시,원평2동,19880423,
3201,4719055100,경상북도,구미시,도량동,19950301,
3202,4719055500,경상북도,구미시,지산동,19950301,
3203,4719056500,경상북도,구미시,선주원남동,19990302,
3204,4719058200,경상북도,구미시,형곡1동,19950301,
3205,4719058300,경상북도,구미시,형곡2동,19950301,
3206,4719059000,경상북도,구미시,신평1동,19880423,
3207,4719060000,경상북도,구미시,신평2동,19880423,
3208,4719061000,경상북도,구미시,비산동,19880423,
3209,4719062100,경상북도,구미시,공단1동,19900101,
3210,4719062200,경상북도,구미시,공단2동,19900101,
3211,4719063000,경상북도,구미시,광평동,19900106,
3212,4719064500,경상북도,구미시,상모사곡동,19990302,
3213,4719066000,경상북도,구미시,임오동,19880423,
3214,4719067000,경상북도,구미시,인동동,19880423,
3215,4719068000,경상북도,구미시,진미동,19880423,
3216,4719069000,경상북도,구미시,양포동,19880423,
3217,4721000000,경상북도,영주시,,19880423,
3218,4721025000,경상북도,영주시,풍기읍,19950101,
3219,4721031000,경상북도,영주시,이산면,19950101,
3220,4721032000,경상북도,영주시,평은면,19950101,
3221,4721033000,경상북도,영주시,문수면,19950101,
3222,4721034000,경상북도,영주시,장수면,19950101,
3223,4721035000,경상북도,영주시,안정면,19950101,
3224,4721036000,경상북도,영주시,봉현면,19950101,
3225,4721037000,경상북도,영주시,순흥면,19950101,
3226,4721038000,경상북도,영주시,단산면,19950101,
3227,4721039000,경상북도,영주시,부석면,19950101,
3228,4721051000,경상북도,영주시,상망동,19981015,
3229,4721052500,경상북도,영주시,하망동,19981015,
3230,4721055000,경상북도,영주시,영주1동,19880423,
3231,4721056000,경상북도,영주시,영주2동,19880423,
3232,4721059000,경상북도,영주시,휴천1동,19880423,
3233,4721060000,경상북도,영주시,휴천2동,19880423,
3234,4721061000,경상북도,영주시,휴천3동,19880423,
3235,4721062000,경상북도,영주시,가흥1동,19880423,
3236,4721063000,경상북도,영주시,가흥2동,19880423,
3237,4723000000,경상북도,영천시,,19880423,
3238,4723025000,경상북도,영천시,금호읍,19950101,
3239,4723031000,경상북도,영천시,청통면,19950101,
3240,4723032000,경상북도,영천시,신녕면,19950101,
3241,4723033000,경상북도,영천시,화산면,19950101,
3242,4723034000,경상북도,영천시,화북면,19950101,
3243,4723035000,경상북도,영천시,화남면,19950101,
3244,4723036000,경상북도,영천시,자양면,19950101,
3245,4723037000,경상북도,영천시,임고면,19950101,
3246,4723038000,경상북도,영천시,고경면,19950101,
3247,4723039000,경상북도,영천시,북안면,19950101,
3248,4723040000,경상북도,영천시,대창면,19950101,
3249,4723051000,경상북도,영천시,동부동,19880423,
3250,4723052000,경상북도,영천시,중앙동,19981020,
3251,4723053500,경상북도,영천시,서부동,19981020,
3252,4723054000,경상북도,영천시,완산동,19880423,
3253,4723055500,경상북도,영천시,남부동,19981020,
3254,4725000000,경상북도,상주시,,19880423,
3255,4725025000,경상북도,상주시,함창읍,19950101,
3256,4725031000,경상북도,상주시,중동면,19950101,
3257,4725032000,경상북도,상주시,사벌면,19950101,
3258,4725033000,경상북도,상주시,낙동면,19950101,
3259,4725033500,경상북도,상주시,낙동면동부출장소,19950101,
3260,4725034000,경상북도,상주시,청리면,19950101,
3261,4725035000,경상북도,상주시,공성면,19950101,
3262,4725036000,경상북도,상주시,외남면,19950101,
3263,4725037000,경상북도,상주시,내서면,19950101,
3264,4725038000,경상북도,상주시,모동면,19950101,
3265,4725039000,경상북도,상주시,모서면,19950101,
3266,4725039500,경상북도,상주시,모서면서부출장소,19950101,
3267,4725040000,경상북도,상주시,화동면,19950101,
3268,4725041000,경상북도,상주시,화서면,19950101,
3269,4725042000,경상북도,상주시,화북면,19950101,
3270,4725042600,경상북도,상주시,화북면서부출장소,19950101,
3271,4725043000,경상북도,상주시,외서면,19950101,
3272,4725044000,경상북도,상주시,은척면,19950101,
3273,4725044500,경상북도,상주시,은척면북부출장소,19950101,
3274,4725045000,경상북도,상주시,공검면,19950101,
3275,4725046000,경상북도,상주시,이안면,19950101,
3276,4725047000,경상북도,상주시,화남면,19950101,
3277,4725052000,경상북도,상주시,남원동,19880423,
3278,4725053000,경상북도,상주시,북문동,19880423,
3279,4725054000,경상북도,상주시,계림동,19880423,
3280,4725055000,경상북도,상주시,동문동,19981012,
3281,4725056000,경상북도,상주시,동성동,19880423,
3282,4725057000,경상북도,상주시,신흥동,19880423,
3283,4728000000,경상북도,문경시,,19950101,
3284,4728025000,경상북도,문경시,문경읍,19950101,
3285,4728025100,경상북도,문경시,문경읍갈평출장소,20010126,
3286,4728025300,경상북도,문경시,가은읍,19950101,
3287,4728025400,경상북도,문경시,가은읍북부출장소,20010126,
3288,4728031000,경상북도,문경시,영순면,19950101,
3289,4728032000,경상북도,문경시,산양면,19950101,
3290,4728033000,경상북도,문경시,호계면,19950101,
3291,4728034000,경상북도,문경시,산북면,19950101,
3292,4728035000,경상북도,문경시,동로면,19950101,
3293,4728036000,경상북도,문경시,마성면,19950101,
3294,4728037000,경상북도,문경시,농암면,19950101,
3295,4728057000,경상북도,문경시,점촌1동,20040101,
3296,4728058000,경상북도,문경시,점촌2동,20040101,
3297,4728059000,경상북도,문경시,점촌3동,20040101,
3298,4728060000,경상북도,문경시,점촌4동,20040101,
3299,4728061000,경상북도,문경시,점촌5동,20040101,
3300,4729000000,경상북도,경산시,,19890101,
3301,4729025000,경상북도,경산시,하양읍,19950101,
3302,4729025300,경상북도,경산시,진량읍,19971101,
3303,4729031000,경상북도,경산시,와촌면,19950101,
3304,4729033000,경상북도,경산시,자인면,19950101,
3305,4729034000,경상북도,경산시,용성면,19950101,
3306,4729035000,경상북도,경산시,남산면,19950101,
3307,4729036000,경상북도,경산시,압량면,19950101,
3308,4729037000,경상북도,경산시,남천면,19950101,
3309,4729051000,경상북도,경산시,중방동,19890101,
3310,4729052000,경상북도,경산시,중앙동,19890101,
3311,4729053000,경상북도,경산시,남부동,19890101,
3312,4729054100,경상북도,경산시,서부1동,20041018,
3313,4729054200,경상북도,경산시,서부2동,20041018,
3314,4729055000,경상북도,경산시,북부동,19890101,
3315,4729056000,경상북도,경산시,동부동,19890101,
3316,4772000000,경상북도,군위군,,19880423,
3317,4772025000,경상북도,군위군,군위읍,19880423,
3318,4772031000,경상북도,군위군,소보면,19880423,
3319,4772032000,경상북도,군위군,효령면,19880423,
3320,4772033000,경상북도,군위군,부계면,19880423,
3321,4772034000,경상북도,군위군,우보면,19880423,
3322,4772035000,경상북도,군위군,의흥면,19880423,
3323,4772036000,경상북도,군위군,산성면,19880423,
3324,4772037000,경상북도,군위군,고로면,19880423,
3325,4773000000,경상북도,의성군,,19880423,
3326,4773025000,경상북도,의성군,의성읍,19880423,
3327,4773031000,경상북도,의성군,단촌면,19880423,
3328,4773032000,경상북도,의성군,점곡면,19880423,
3329,4773033000,경상북도,의성군,옥산면,19880423,
3330,4773034000,경상북도,의성군,사곡면,19880423,
3331,4773035000,경상북도,의성군,춘산면,19880423,
3332,4773036000,경상북도,의성군,가음면,19880423,
3333,4773037000,경상북도,의성군,금성면,19880423,
3334,4773038000,경상북도,의성군,봉양면,19880423,
3335,4773039000,경상북도,의성군,비안면,19880423,
3336,4773040000,경상북도,의성군,구천면,19880423,
3337,4773041000,경상북도,의성군,단밀면,19880423,
3338,4773042000,경상북도,의성군,단북면,19880423,
3339,4773043000,경상북도,의성군,안계면,19880423,
3340,4773044000,경상북도,의성군,다인면,19880423,
3341,4773045000,경상북도,의성군,신평면,19880423,
3342,4773046000,경상북도,의성군,안평면,19880423,
3343,4773047000,경상북도,의성군,안사면,19910806,
3344,4775000000,경상북도,청송군,,19880423,
3345,4775025000,경상북도,청송군,청송읍,19880423,
3346,4775031500,경상북도,청송군,주왕산면,20190301,
3347,4775032000,경상북도,청송군,부남면,19880423,
3348,4775033000,경상북도,청송군,현동면,19880423,
3349,4775034000,경상북도,청송군,현서면,19880423,
3350,4775035000,경상북도,청송군,안덕면,19880423,
3351,4775036000,경상북도,청송군,파천면,19880423,
3352,4775037000,경상북도,청송군,진보면,19880423,
3353,4776000000,경상북도,영양군,,19880423,
3354,4776025000,경상북도,영양군,영양읍,19880423,
3355,4776031000,경상북도,영양군,입암면,19880423,
3356,4776032000,경상북도,영양군,청기면,19880423,
3357,4776033000,경상북도,영양군,일월면,19880423,
3358,4776034000,경상북도,영양군,수비면,19880423,
3359,4776035000,경상북도,영양군,석보면,19880423,
3360,4777000000,경상북도,영덕군,,19880423,
3361,4777025000,경상북도,영덕군,영덕읍,19880423,
3362,4777031000,경상북도,영덕군,강구면,19880423,
3363,4777032000,경상북도,영덕군,남정면,19880423,
3364,4777033000,경상북도,영덕군,달산면,19880423,
3365,4777034000,경상북도,영덕군,지품면,19880423,
3366,4777034500,경상북도,영덕군,지품면원전출장소,19880423,
3367,4777035000,경상북도,영덕군,축산면,19880423,
3368,4777035500,경상북도,영덕군,축산면축산출장소,19880423,
3369,4777036000,경상북도,영덕군,영해면,19880423,
3370,4777037000,경상북도,영덕군,병곡면,19880423,
3371,4777038000,경상북도,영덕군,창수면,19880423,
3372,4782000000,경상북도,청도군,,19880423,
3373,4782025000,경상북도,청도군,화양읍,19880423,
3374,4782025100,경상북도,청도군,화양읍남성현출장,20010126,
3375,4782025300,경상북도,청도군,청도읍,19880423,
3376,4782025400,경상북도,청도군,청도읍유호출장소,20010126,
3377,4782031000,경상북도,청도군,각남면,19880423,
3378,4782032000,경상북도,청도군,풍각면,19880423,
3379,4782033000,경상북도,청도군,각북면,19880423,
3380,4782034000,경상북도,청도군,이서면,19880423,
3381,4782035000,경상북도,청도군,운문면,19880423,
3382,4782036000,경상북도,청도군,금천면,19880423,
3383,4782037000,경상북도,청도군,매전면,19880423,
3384,4783000000,경상북도,고령군,,19880423,
3385,4783025300,경상북도,고령군,대가야읍,20150402,
3386,4783031000,경상북도,고령군,덕곡면,19880423,
3387,4783032000,경상북도,고령군,운수면,19880423,
3388,4783033000,경상북도,고령군,성산면,19880423,
3389,4783034000,경상북도,고령군,다산면,19880423,
3390,4783035000,경상북도,고령군,개진면,19880423,
3391,4783036000,경상북도,고령군,우곡면,19880423,
3392,4783037000,경상북도,고령군,쌍림면,19880423,
3393,4784000000,경상북도,성주군,,19880423,
3394,4784025000,경상북도,성주군,성주읍,19880423,
3395,4784031000,경상북도,성주군,선남면,19880423,
3396,4784032000,경상북도,성주군,용암면,19880423,
3397,4784033000,경상북도,성주군,수륜면,19880423,
3398,4784034000,경상북도,성주군,가천면,19880423,
3399,4784035000,경상북도,성주군,금수면,19880423,
3400,4784036000,경상북도,성주군,대가면,19880423,
3401,4784037000,경상북도,성주군,벽진면,19880423,
3402,4784038000,경상북도,성주군,초전면,19880423,
3403,4784039000,경상북도,성주군,월항면,19880423,
3404,4785000000,경상북도,칠곡군,,19880423,
3405,4785025000,경상북도,칠곡군,왜관읍,19880423,
3406,4785025300,경상북도,칠곡군,북삼읍,20030701,
3407,4785025600,경상북도,칠곡군,석적읍,20061001,
3408,4785031000,경상북도,칠곡군,지천면,19880423,
3409,4785032000,경상북도,칠곡군,동명면,19880423,
3410,4785033000,경상북도,칠곡군,가산면,19880423,
3411,4785036000,경상북도,칠곡군,약목면,19880423,
3412,4785037000,경상북도,칠곡군,기산면,19880423,
3413,4790000000,경상북도,예천군,,19880423,
3414,4790025000,경상북도,예천군,예천읍,19880423,
3415,4790031000,경상북도,예천군,용문면,19880423,
3416,4790034000,경상북도,예천군,감천면,19880423,
3417,4790035000,경상북도,예천군,보문면,19880423,
3418,4790036000,경상북도,예천군,호명면,19880423,
3419,4790037000,경상북도,예천군,유천면,19880423,
3420,4790038000,경상북도,예천군,용궁면,19880423,
3421,4790039000,경상북도,예천군,개포면,19880423,
3422,4790040000,경상북도,예천군,지보면,19880423,
3423,4790041000,경상북도,예천군,풍양면,19880423,
3424,4790042000,경상북도,예천군,효자면,20160201,
3425,4790043000,경상북도,예천군,은풍면,20160201,
3426,4792000000,경상북도,봉화군,,19880423,
3427,4792025000,경상북도,봉화군,봉화읍,19880423,
3428,4792031000,경상북도,봉화군,물야면,19880423,
